    0.15141E-01    0.25392E+05
    0.15447E-01    0.25431E+05
    0.15759E-01    0.25459E+05
    0.16077E-01    0.25476E+05
    0.16402E-01    0.25481E+05
    0.16734E-01    0.25474E+05
    0.17072E-01    0.25455E+05
    0.17416E-01    0.25423E+05
    0.17768E-01    0.25379E+05
    0.18127E-01    0.25321E+05
    0.18493E-01    0.25250E+05
    0.18867E-01    0.25166E+05
    0.19248E-01    0.25067E+05
    0.19637E-01    0.24955E+05
    0.20034E-01    0.24828E+05
    0.20438E-01    0.24686E+05
    0.20851E-01    0.24530E+05
    0.21272E-01    0.24360E+05
    0.21702E-01    0.24174E+05
    0.22141E-01    0.23974E+05
    0.22588E-01    0.23759E+05
    0.23044E-01    0.23529E+05
    0.23510E-01    0.23285E+05
    0.23985E-01    0.23026E+05
    0.24469E-01    0.22752E+05
    0.24964E-01    0.22464E+05
    0.25468E-01    0.22163E+05
    0.25982E-01    0.21848E+05
    0.26507E-01    0.21520E+05
    0.27043E-01    0.21179E+05
    0.27589E-01    0.20826E+05
    0.28146E-01    0.20463E+05
    0.28715E-01    0.20090E+05
    0.29295E-01    0.19707E+05
    0.29887E-01    0.19315E+05
    0.30490E-01    0.18916E+05
    0.31106E-01    0.18510E+05
    0.31735E-01    0.18097E+05
    0.32376E-01    0.17680E+05
    0.33030E-01    0.17258E+05
    0.33697E-01    0.16833E+05
    0.34378E-01    0.16406E+05
    0.35072E-01    0.15978E+05
    0.35781E-01    0.15550E+05
    0.36504E-01    0.15123E+05
    0.37241E-01    0.14698E+05
    0.37993E-01    0.14275E+05
    0.38761E-01    0.13856E+05
    0.39544E-01    0.13441E+05
    0.40343E-01    0.13032E+05
    0.41158E-01    0.12633E+05
    0.41989E-01    0.12243E+05
    0.42838E-01    0.11865E+05
    0.43703E-01    0.11501E+05
    0.44586E-01    0.11151E+05
    0.45486E-01    0.10816E+05
    0.46405E-01    0.10497E+05
    0.47343E-01    0.10194E+05
    0.48299E-01    0.99086E+04
    0.49275E-01    0.96401E+04
    0.50270E-01    0.93882E+04
    0.51286E-01    0.91527E+04
    0.52322E-01    0.89335E+04
    0.53379E-01    0.87304E+04
    0.54457E-01    0.85431E+04
    0.55557E-01    0.83715E+04
    0.56680E-01    0.82155E+04
    0.57825E-01    0.80750E+04
    0.58993E-01    0.79493E+04
    0.60184E-01    0.78364E+04
    0.61400E-01    0.77345E+04
    0.62641E-01    0.76417E+04
    0.63906E-01    0.75564E+04
    0.65197E-01    0.74768E+04
    0.66514E-01    0.74016E+04
    0.67858E-01    0.73291E+04
    0.69229E-01    0.72580E+04
    0.70627E-01    0.71868E+04
    0.72054E-01    0.71138E+04
    0.73510E-01    0.70360E+04
    0.74994E-01    0.69503E+04
    0.76509E-01    0.68538E+04
    0.78055E-01    0.67440E+04
    0.79632E-01    0.66186E+04
    0.81241E-01    0.64754E+04
    0.82882E-01    0.63129E+04
    0.84556E-01    0.61298E+04
    0.86264E-01    0.59255E+04
    0.88007E-01    0.57017E+04
    0.89785E-01    0.54646E+04
    0.91598E-01    0.52201E+04
    0.93449E-01    0.49736E+04
    0.95337E-01    0.47298E+04
    0.97263E-01    0.44925E+04
    0.99227E-01    0.42651E+04
    0.10123E+00    0.40500E+04
    0.10328E+00    0.38492E+04
    0.10536E+00    0.36642E+04
    0.10749E+00    0.34957E+04
    0.10966E+00    0.33430E+04
    0.11188E+00    0.32054E+04
    0.11414E+00    0.30822E+04
    0.11644E+00    0.29728E+04
    0.11880E+00    0.28767E+04
    0.12120E+00    0.27933E+04
    0.12365E+00    0.27224E+04
    0.12614E+00    0.26637E+04
    0.12869E+00    0.26169E+04
    0.13129E+00    0.25811E+04
    0.13394E+00    0.25525E+04
    0.13665E+00    0.25279E+04
    0.13941E+00    0.25037E+04
    0.14223E+00    0.24766E+04
    0.14510E+00    0.24436E+04
    0.14803E+00    0.24018E+04
    0.15102E+00    0.23486E+04
    0.15407E+00    0.22817E+04
    0.15718E+00    0.21995E+04
    0.16036E+00    0.21028E+04
    0.16360E+00    0.19968E+04
    0.16690E+00    0.18864E+04
    0.17028E+00    0.17760E+04
    0.17371E+00    0.16692E+04
    0.17722E+00    0.15686E+04
    0.18080E+00    0.14765E+04
    0.18446E+00    0.13944E+04
    0.18818E+00    0.13235E+04
    0.19198E+00    0.12646E+04
    0.19586E+00    0.12174E+04
    0.19982E+00    0.11796E+04
    0.20386E+00    0.11492E+04
    0.20797E+00    0.11240E+04
    0.21218E+00    0.11025E+04
    0.21646E+00    0.10832E+04
    0.22083E+00    0.10646E+04
    0.22530E+00    0.10454E+04
    0.22985E+00    0.10245E+04
    0.23449E+00    0.10006E+04
    0.23923E+00    0.97324E+03
    0.24406E+00    0.94309E+03
    0.24899E+00    0.91082E+03
    0.25402E+00    0.87710E+03
    0.25915E+00    0.84254E+03
    0.26439E+00    0.80771E+03
    0.26973E+00    0.77309E+03
    0.27518E+00    0.73910E+03
    0.28074E+00    0.70611E+03
    0.28641E+00    0.67440E+03
    0.29219E+00    0.64416E+03
    0.29810E+00    0.61536E+03
    0.30412E+00    0.58796E+03
    0.31026E+00    0.56193E+03
    0.31653E+00    0.53721E+03
    0.32292E+00    0.51376E+03
    0.32945E+00    0.49154E+03
    0.33610E+00    0.47049E+03
    0.34289E+00    0.45058E+03
    0.34982E+00    0.43176E+03
    0.35689E+00    0.41397E+03
    0.36409E+00    0.39710E+03
    0.37145E+00    0.38108E+03
    0.37895E+00    0.36581E+03
    0.38661E+00    0.35123E+03
    0.39442E+00    0.33726E+03
    0.40239E+00    0.32385E+03
    0.41052E+00    0.31095E+03
    0.41881E+00    0.29851E+03
    0.42727E+00    0.28649E+03
    0.43590E+00    0.27485E+03
    0.44471E+00    0.26360E+03
    0.45369E+00    0.25272E+03
    0.46286E+00    0.24221E+03
    0.47221E+00    0.23206E+03
    0.48174E+00    0.22226E+03
    0.49148E+00    0.21282E+03
    0.50141E+00    0.20371E+03
    0.51153E+00    0.19493E+03
    0.52187E+00    0.18648E+03
    0.53241E+00    0.17835E+03
    0.54317E+00    0.17053E+03
    0.55414E+00    0.16302E+03
    0.56533E+00    0.15582E+03
    0.57675E+00    0.14893E+03
    0.58840E+00    0.14233E+03
    0.60029E+00    0.13602E+03
    0.61242E+00    0.12999E+03
    0.62479E+00    0.12424E+03
    0.63741E+00    0.11876E+03
    0.65029E+00    0.11354E+03
    0.66342E+00    0.10855E+03
    0.67683E+00    0.10379E+03
    0.69050E+00    0.99251E+02
    0.70445E+00    0.94908E+02
    0.71868E+00    0.90753E+02
    0.73320E+00    0.86777E+02
    0.74801E+00    0.82968E+02
    0.76312E+00    0.79318E+02
    0.77854E+00    0.75818E+02
    0.79426E+00    0.72461E+02
    0.81031E+00    0.69243E+02
    0.82668E+00    0.66157E+02
    0.84338E+00    0.63201E+02
    0.86041E+00    0.60369E+02
    0.87780E+00    0.57657E+02
    0.89553E+00    0.55061E+02
    0.91362E+00    0.52576E+02
    0.93208E+00    0.50199E+02
    0.95091E+00    0.47926E+02
    0.97011E+00    0.45751E+02
    0.98971E+00    0.43672E+02
    0.10097E+01    0.41684E+02
    0.10301E+01    0.39784E+02
    0.10509E+01    0.37967E+02
    0.10721E+01    0.36230E+02
    0.10938E+01    0.34571E+02
    0.11159E+01    0.32984E+02
    0.11384E+01    0.31468E+02
    0.11614E+01    0.30020E+02
    0.11849E+01    0.28636E+02
    0.12088E+01    0.27313E+02
    0.12333E+01    0.26050E+02
    0.12582E+01    0.24843E+02
    0.12836E+01    0.23691E+02
    0.13095E+01    0.22590E+02
    0.13360E+01    0.21539E+02
    0.13630E+01    0.20536E+02
    0.13905E+01    0.19578E+02
    0.14186E+01    0.18663E+02
    0.14472E+01    0.17790E+02
    0.14765E+01    0.16957E+02
    0.15063E+01    0.16162E+02
    0.15367E+01    0.15403E+02
    0.15678E+01    0.14678E+02
    0.15994E+01    0.13987E+02
    0.16318E+01    0.13327E+02
    0.16647E+01    0.12697E+02
    0.16984E+01    0.12096E+02
    0.17327E+01    0.11523E+02
    0.17677E+01    0.10976E+02
    0.18034E+01    0.10454E+02
    0.18398E+01    0.99563E+01
    0.18770E+01    0.94818E+01
    0.19149E+01    0.90296E+01
    0.19536E+01    0.85986E+01
    0.19930E+01    0.81880E+01
    0.20333E+01    0.77967E+01
    0.20744E+01    0.74241E+01
